SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2022-03-31,10.72,Contained
27,200,Recycle,RECYCLE,2022-03-31,2.19,Contained
27,100,Refuse,REFUSE,2022-03-31,10.93,Contained
NG,100,Refuse,REFUSE,2022-03-31,10.53,Contained
27,100,Refuse,REFUSE,2022-03-31,5.82,Contained
27,100,Refuse,REFUSE,2022-03-31,2.22,Contained
27,300,Green,GREEN,2022-03-31,0.32,Contained
27,100,Refuse,REFUSE,2022-03-31,9.65,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.16,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.51,AR
NG,200,Recycle,RECYCLE,2022-03-31,3.78,AR
27,100,Refuse,REFUSE,2022-03-31,10.76,Contained
27,100,Refuse,REFUSE,2022-03-31,9.8,Contained
27,100,Refuse,REFUSE,2022-03-31,0.34,Special Ops
27,100,Refuse,REFUSE,2022-03-31,10.22,Contained
27,100,Refuse,REFUSE,2022-03-31,8.29,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.78,Contained
NG,100,Refuse,REFUSE,2022-03-31,3.71,Special Ops
27,100,Refuse,REFUSE,2022-03-31,11.19,Contained
NG,200,Recycle,RECYCLE,2022-03-31,6.25,Contained
NG,200,Recycle,RECYCLE,2022-03-31,1.41,Special Ops
27,100,Refuse,REFUSE,2022-03-31,9.91,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.67,AR
NG,100,Refuse,REFUSE,2022-03-31,12.58,Contained
27,100,Refuse,REFUSE,2022-03-31,10.63,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.41,AR
27,100,Refuse,REFUSE,2022-03-31,11.7,Contained
NG,100,Refuse,REFUSE,2022-03-31,8.54,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.8,AR
NG,200,Recycle,RECYCLE,2022-03-31,2.86,AR
27,200,Recycle,RECYCLE,2022-03-31,5.12,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.98,Contained
27,100,Refuse,REFUSE,2022-03-31,9.96,Contained
27,200,Recycle,RECYCLE,2022-03-31,6.12,Contained
27,100,Refuse,REFUSE,2022-03-31,3.91,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.58,Contained
27,100,Refuse,REFUSE,2022-03-31,1.14,AR
27,200,Recycle,RECYCLE,2022-03-31,6.15,Contained
NG,200,Recycle,RECYCLE,2022-03-31,5.12,AR
27,200,Recycle,RECYCLE,2022-03-31,4.2,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.08,Contained
27,100,Refuse,REFUSE,2022-03-31,11.29,Special Ops
27,100,Refuse,REFUSE,2022-03-31,3.45,Contained
27,100,Refuse,REFUSE,2022-03-31,6.89,Contained
27,100,Refuse,REFUSE,2022-03-31,7.63,Contained
27,100,Refuse,REFUSE,2022-03-31,9.68,Contained
27,100,Refuse,REFUSE,2022-03-31,10.16,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.52,AR
NG,200,Recycle,RECYCLE,2022-03-31,4.22,AR
NG,200,Recycle,RECYCLE,2022-03-31,3.01,AR
NG,100,Refuse,REFUSE,2022-03-31,8.44,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.19,Contained
27,200,Recycle,RECYCLE,2022-03-31,6.6,Contained
27,100,Refuse,REFUSE,2022-03-31,4.11,Contained
NG,200,Recycle,RECYCLE,2022-03-31,13.86,AR
27,100,Refuse,REFUSE,2022-03-31,3.57,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,0.18,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.07,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,2.15,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,3.15,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,1.46,Contained
27,100,Refuse,REFUSE,2022-03-31,9.35,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,0.16,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,10.8,Contained
27,100,Refuse,REFUSE,2022-03-31,9.68,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,8.23,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,5.86,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,9.83,AR
NG,100,Refuse,REFUSE,2022-03-31,11.55,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.71,Contained
NG,200,Recycle,RECYCLE,2022-03-31,5.15,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.06,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.95,Contained
27,100,Refuse,REFUSE,2022-03-31,1.79,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,2.9,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,4.01,Contained
27,100,Refuse,REFUSE,2022-03-31,2.63,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,5.2,Contained
27,100,Refuse,REFUSE,2022-03-31,3.89,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,5.24,Contained
NG,100,Refuse,REFUSE,2022-03-31,8.23,Special Ops
27,100,Refuse,REFUSE,2022-03-31,2.15,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,8.66,Contained
27,100,Refuse,REFUSE,2022-03-31,7.48,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,6.87,Uncontained
NG,200,Recycle,RECYCLE,2022-03-31,1.86,Contained
NG,200,Recycle,RECYCLE,2022-03-31,1.75,Contained
NG,100,Refuse,REFUSE,2022-03-31,2.9,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.41,Contained
NG,100,Refuse,REFUSE,2022-03-31,1.02,Contained
27,100,Refuse,REFUSE,2022-03-31,4.45,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,13.69,Contained
NG,200,Recycle,RECYCLE,2022-03-31,14.33,AR
27,100,Refuse,REFUSE,2022-03-31,5.03,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,13.39,AR
27,100,Refuse,REFUSE,2022-03-31,0.56,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,11.13,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,12.26,AR
NG,100,Refuse,REFUSE,2022-03-31,7.95,Contained
27,100,Refuse,REFUSE,2022-03-31,9.31,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,10.96,Contained
NG,100,Refuse,REFUSE,2022-03-31,12.28,Contained
27,100,Refuse,REFUSE,2022-03-31,4.16,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,11.38,Contained
27,100,Refuse,REFUSE,2022-03-31,2.14,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,10.57,Contained
27,100,Refuse,REFUSE,2022-03-31,4.65,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,11.63,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.21,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.74,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.08,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.37,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.48,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.76,Contained
27,100,Refuse,REFUSE,2022-03-31,2.5,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,1.91,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.05,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,7.21,Contained
NG,200,Recycle,RECYCLE,2022-03-31,5.36,Contained
27,100,Refuse,REFUSE,2022-03-31,0.91,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,6.15,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.2,Reciprocal
NG,100,Refuse,REFUSE,2022-03-31,10.16,Contained
NG,300,Green,GREEN,2022-03-31,6.17,Contained
NG,100,Refuse,REFUSE,2022-03-31,8.39,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.04,Uncontained
NG,100,Refuse,REFUSE,2022-03-31,3.09,Uncontained
NG,100,Refuse,REFUSE,2022-03-31,4.92,Uncontained
27,100,Refuse,REFUSE,2022-03-31,2.55,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,1.41,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,5.03,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,2.16,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,5.58,Contained
27,100,Refuse,REFUSE,2022-03-31,10.22,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,3.34,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.59,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.92,Contained
NG,100,Refuse,REFUSE,2022-03-31,8.62,Contained
27,100,Refuse,REFUSE,2022-03-31,8.81,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.65,Contained
NG,100,Refuse,REFUSE,2022-03-31,5.44,Uncontained
NG,100,Refuse,REFUSE,2022-03-31,6.4,Contained
NG,100,Refuse,REFUSE,2022-03-31,3.15,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.09,Contained
NG,100,Refuse,REFUSE,2022-03-31,10.05,Contained
NG,100,Refuse,REFUSE,2022-03-31,3.25,Contained
27,100,Refuse,REFUSE,2022-03-31,6.19,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.46,Contained
NG,100,Refuse,REFUSE,2022-03-31,12.81,Contained
NG,100,Refuse,REFUSE,2022-03-31,7.61,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.73,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.73,Contained
27,100,Refuse,REFUSE,2022-03-31,10.36,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.74,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,3.3,AR
