NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
1.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4515 
0.58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4515 
8.98,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4515 
1.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4515 
2.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4515 
1.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4515 
